id	filename	md5	size	state
bbd0ea25-16f0-4074-9d97-17bddd44622f	TCGA-A2-A0EO-01Z-00-DX1.D7A09E23-2CAB-4B3B-814C-BF0BA75B7589.svs	4fe8243fe8a908dccf5fd240eae72894	1120156943	released
93083f52-c5d6-4e38-bf34-1d9658d2a1eb	TCGA-LL-A9Q3-01Z-00-DX1.94FA76F5-008A-401B-BFDC-817804BAE5F6.svs	2c23e8d0c4019edb8d5fcdce88a64670	1439635349	released
0f02454b-d62b-4fc8-9660-142e0ab066bf	TCGA-S3-A6ZG-01Z-00-DX1.659A0BFB-D99B-474F-B4C2-6590C9161BD1.svs	265cdb00ffc83fbefe6c22a174c050a5	928174865	released
83aa45a7-b531-42da-ba40-c0e14ed36f26	TCGA-E2-A2P5-01Z-00-DX1.375B5E5D-D8D0-425C-9163-6DF26E31BBE1.svs	88beee25a9e040381cecd2c042857ead	1931678159	released
9af833c0-30df-4772-91b2-31e4e312f058	TCGA-A2-A0CQ-01Z-00-DX1.4E5FB4E5-A08C-4C87-A3BE-0640A95AE649.svs	89ad1f5e7134d978173f2ed7447b129d	592125143	released
7ea8749b-c86b-49ff-946c-625943f1d8e7	TCGA-GM-A3XG-01Z-00-DX1.68FFB600-8573-451F-8100-D11DB091F457.svs	a525a09248c2651938f522b49555a276	946665137	released
6f7c1fdf-19c7-448c-9b71-23fcec0bf4eb	TCGA-D8-A73X-01Z-00-DX1.5F0DF75C-594C-42DF-BE3F-E00E5E01DCD6.svs	90c5771242771ccb9f2a4190cc3a4c7f	610722983	released
16923b13-722b-4b2a-8364-20592da16f73	TCGA-LL-A440-01Z-00-DX1.6E031FD6-236C-49FA-B920-4CB120C59037.svs	c9863212c75081b767337fdc4ce236e6	623456975	released
1c987569-802c-481c-a440-ca27a4098d3d	TCGA-AN-A0XT-01Z-00-DX1.882AF4CE-62A1-4808-9B4B-780066E5E602.svs	294a071ede5e503350f735e1095a99f9	454715525	released
00ab866f-a0a3-44c0-ad14-c9dc833239a7	TCGA-AC-A3BB-01Z-00-DX1.CE889249-2A5E-44DA-B04E-746BE82CD805.svs	1d9b4feae3ebce3cb527c86a2ef8007c	195400718	released
0a6b2b58-705e-43c4-a98e-618846dc696b	TCGA-E9-A1RG-01Z-00-DX1.044C235A-75AE-4C7D-AC7F-56C8E64354AA.svs	c074692f310f679cd452b776d8fda8d7	718915783	released
51821122-a967-4436-a836-d9f44af16d0a	TCGA-A8-A07E-01Z-00-DX1.AC684481-979A-46F9-91D7-C56CE85992F2.svs	1a01e3f942b67e059af1b407576500bc	1128758726	released
eccd20fd-f1f1-4d8f-9104-6e28cedb00f2	TCGA-AR-A5QP-01Z-00-DX1.256FDB13-1F81-42DA-AF6E-8A94835550C1.svs	742556e7202089f53c57bf426f1262e9	1227414145	released
d5a53214-78c1-4d1b-b890-207faad31982	TCGA-LL-A441-01Z-00-DX1.33B13078-BB14-4C42-88A6-7460AD2BCD00.svs	80f2f50d45439bd4391440aca133516b	1359643667	released
7d502331-7d99-45fd-9f78-781b083f5017	TCGA-S3-A6ZF-01Z-00-DX1.E50205A0-63CA-49DE-8831-2A8916DEF403.svs	e5f450b202255381806b6934b759c715	961494067	released
a6126421-0b08-47f8-bd5e-3147ba8c9f96	TCGA-PL-A8LX-01A-01-DX1.9646D69F-A764-4246-9243-67A63006DE96.svs	1c29c60db1cd7dce01f386e9c632e872	181293480	released
619b031c-83b6-40d3-a21c-bb3050215120	TCGA-D8-A1XV-01Z-00-DX2.D1988E01-5FDC-4F50-8183-F0CCE74D0CB2.svs	df0e8bdbf24cd447ce0044376c220c2f	1113060369	released
1db59757-4a6d-4ea2-b696-ee0218258e27	TCGA-A2-A0YH-01Z-00-DX1.FBA5E711-8275-45B3-BC20-5A786EE23548.svs	d41ffb9dbeeb1ca729af91cc574c4527	505755659	released
e9a139f0-f463-4735-8235-38a379b44ec8	TCGA-A8-A08C-01Z-00-DX1.0602211C-1098-4711-AA41-8F56B11DB36F.svs	ebba6b375d5df55f45d2a5942b9749a2	780416868	released
1c8bf463-54da-4f25-a146-e9ecb3df3af1	TCGA-OL-A66O-01Z-00-DX1.5F1E4C60-5CE8-41B4-A94D-4AA80D9253F9.svs	5e29d4af7ef5c5525634488cb1b295ce	824447562	released
915ff10d-452f-46be-9ff1-a0ae127e9dd4	TCGA-A7-A26J-01Z-00-DX1.86A92FBD-F346-4206-A1BE-0CBA1596135F.svs	fdb94dbd33be36886182d094d29bcdc3	311939599	released
f16e8c1b-de75-4869-96e0-8148c14409ec	TCGA-A8-A07O-01Z-00-DX1.3D657129-F2A7-4BC1-A910-805FBDCE2212.svs	355e8a9c84476e66d4b0fab45f6c13d9	519848900	released
5032b8ff-1d90-4a03-a094-7bfcfca8bad0	TCGA-AR-A2LM-01Z-00-DX1.CB64A062-2E35-41F9-97C7-07BB60754799.svs	ead8a20141caad5abb16e6e41892529f	1540224583	released
4e48e223-064c-4d63-91c2-6a747ca0f9ea	TCGA-E2-A570-01Z-00-DX1.64E5F2CA-9396-40DC-A300-04A54657BDE6.svs	520460307b1908d787f1e103d931ec55	1710329399	released
91f55a25-ae69-4c98-8b31-326b50ecdb26	TCGA-AO-A0J9-01Z-00-DX1.E37C342B-9B6A-4BEE-B064-A82C3579CC66.svs	c47017046f55caa61a43078bc90f1b02	780814062	released
7764a625-4210-4eaa-903d-afece89659b7	TCGA-A7-A13G-01Z-00-DX2.72EF429E-75A7-4D1B-AFFC-8767CB213CDA.svs	3a5bfef4668ce9d997ea03eb0ff37b65	144328923	released
19f7acf1-9555-45b9-819e-026a6a09a154	TCGA-A7-A3IZ-01Z-00-DX1.7437130B-DF49-40C8-ABCD-FF9364B9B1B0.svs	f04af304221808dad8ded4a650b242e6	179643513	released
79a71782-0a93-4ef1-bb83-67cf38123008	TCGA-AC-A2FO-01Z-00-DX1.46929316-D7ED-4D69-B068-409BFFBCEC4D.svs	9078ddb228fc19c783ace96394549b16	71810304	released
a5b0148b-afba-4cc6-9cb4-c346966d73e3	TCGA-OL-A5S0-01Z-00-DX1.49A7AC9D-C186-406C-BA67-2D73DE82E13B.svs	79bd0efd7eaed6d125575d94874f549f	33757202	released
385f9302-b211-4b8b-805c-078dccf64b89	TCGA-BH-A1FG-01Z-00-DX1.DA665FB6-9DD9-4B18-A925-2EFD9BC4C43B.svs	4cfa06772f1c723ac8f4f6fa5d11c6bd	870583257	released
dc23cc0b-fd4b-4b2d-a30e-bf8e9e2e4ddd	TCGA-A2-A3XX-01Z-00-DX1.03C6D70F-2833-4E97-91B7-DE70CD083D92.svs	d7ac175985b306cbbb5e6604cc90a870	1034753429	released
bdd58916-f09d-4280-877b-0b89d63c8491	TCGA-A7-A0CG-01Z-00-DX2.81138E90-373A-4C12-B9CA-6EEF5F84A5B5.svs	091243674bb0540f6d52c7b1543c29cf	616007727	released
a3e9a779-c21a-464b-8423-576dedc41aa1	TCGA-C8-A1HM-01Z-00-DX1.F93C3F56-3AA6-4D38-B51E-4694CBEA3830.svs	6cb9ca0e767657e07520fd3f81d8a8b2	591939703	released
7ef38571-4cc4-4458-bd70-7e1747a05531	TCGA-E9-A1R5-01Z-00-DX1.b870d5eb-6259-4b49-86e4-569a9e32ecd5.svs	c4eb0da013143bdb3f6edce3f85cd47f	650374915	released
a33f2c07-5c24-4668-86ea-513861101ff6	TCGA-A7-A0CJ-01Z-00-DX2.4B591117-5FC9-4B43-8A45-444CCCABC666.svs	e49939cae1adc3b163efa1f7c6f6e5b3	266264945	released
471afecc-f0fb-4862-8474-b698feb6f2cb	TCGA-A2-A04P-01Z-00-DX1.5B481E02-D269-4732-8FDD-6494E6EE2B71.svs	89295467953d47f0c81a0c4a06bbaf6c	957094502	released
8fef8f57-cb43-43d7-a442-97d095ad203e	TCGA-B6-A0WX-01Z-00-DX1.1C4F7BCC-8423-4941-9490-0F35038E1878.svs	7f8fc246de9ff10d0015d81bacc339ce	1352093199	released
9a815ce9-cc04-459d-99a9-1d7c05a15df1	TCGA-A2-A1FZ-01Z-00-DX1.0BAAEF41-DCA4-4677-9A27-09E990033FA6.svs	add0cc67636254f50ba206b2d9393749	967290851	released
86538d07-4a39-4c65-80fa-3e530660eb46	TCGA-AO-A12A-01Z-00-DX1.4E9609A7-9AAD-40A8-8344-8369DF998006.svs	56ebfed868d3f007e91b4cd3fa96b1f7	907553922	released
f557664b-b8d8-4802-8ebc-5e7d5d5fa40e	TCGA-A7-A4SA-01Z-00-DX1.B48FFD3E-9B45-4CEA-ACEE-5B08058CCF5F.svs	373410b700172a22c02202ec5bd436d9	322863549	released
0f9b1064-79be-4f8e-a548-2da38b227843	TCGA-AR-A252-01Z-00-DX1.2E7EE069-A0B8-489B-A2F0-3175FB58F468.svs	008c1bc85c8d251d7722aa82e695613b	1389426487	released
01c79d06-a4a7-47a7-bb8b-b98ce6652c99	TCGA-A8-A06O-01Z-00-DX1.FA4495B2-5B13-4448-ADCB-EF5316E0955B.svs	7c9d6b3eeefbc05b588ab4887113d1fe	498925586	released
5fd4b14e-7f72-47e1-b0cf-b5b39389171e	TCGA-BH-A1FM-01Z-00-DX1.860C5169-FE2B-43A6-A13D-E736374303DD.svs	72e3db9cbfd4117934d7da3f686d610f	869695751	released
ac9bbb33-2762-4c51-9271-5608dca9cef3	TCGA-A2-A3Y0-01Z-00-DX1.A1EDDF82-FFAA-44A4-A749-7FB6F8133CC0.svs	611cb63cbe148c151181ae7359b33492	1192819327	released
412e8339-e465-4aea-b2d2-387057978aad	TCGA-AR-A1AL-01Z-00-DX1.0970370F-6D4B-449A-AF33-76355DD99F91.svs	a924dbbbcf6b2efacd1b4e544eec79d7	783451249	released
bcd6977f-b269-48c4-b088-ddf8d6d95240	TCGA-GM-A2DF-01Z-00-DX1.CD0BE6D7-2DB3-4193-84CC-F9BE7BF18CC2.svs	bc7cc0646a46a6fd25e382b406ebd8fd	1351496357	released
d661da33-ef97-4e13-a954-4e0eb6a16573	TCGA-C8-A132-01Z-00-DX1.6CCE1FE0-BB4B-4046-BAF0-43AA110B2EBE.svs	c5ba3e1e0daca50c456f1019ddc1eaca	571873017	released
41283902-1b1a-44d7-bc0c-a45b2ccd071c	TCGA-B6-A0RH-01Z-00-DX1.33DB5CF9-AC87-435B-A8AF-C4F84BEF15F1.svs	634bfc0a9a5ed8242bbf78e768c80af0	1586038287	released
9fa6af5e-5023-47ac-88e1-219b08a06d61	TCGA-E9-A295-01Z-00-DX1.ED6CC024-56E7-45A9-B41F-F84550A899F7.svs	a2df5dd27d99fd6923347d8c3ae10604	1379950153	released
d6617738-749e-4050-9fc7-ea52c34caf5f	TCGA-AN-A0XL-01Z-00-DX1.E90AA056-51DC-4A6B-96EB-A0B707496912.svs	6e601699819180418b65ffe2a9b12052	595971751	released
49e28f2a-44b4-4e68-b489-952abc82014a	TCGA-A2-A4RX-01Z-00-DX1.E2C96C9D-5023-4F41-8CC8-24C6E015B252.svs	46e9a515115f66279a0704574c690e4d	860110583	released
a2b644da-0022-4b40-a34f-83f78b7accfa	TCGA-E2-A1IE-01Z-00-DX1.D6BF29A7-4FBD-4F7D-B093-991FA0F49FE8.svs	a23b2c4756a99882e069353b931d19ab	880936451	released
37ba294f-5f1a-4131-8c34-52d774ffb0ec	TCGA-AN-A03Y-01Z-00-DX1.074C48E5-ED69-40AE-8709-444898122BF4.svs	f04c120ecf18b0569440c78a275dd257	450587925	released
3d8e9a30-d35d-4a5c-81da-2dfc84f5d707	TCGA-OL-A66I-01Z-00-DX1.8CE9DCAB-98D3-4163-94AC-1557D86C1E25.svs	63c4754997a9b095701b3951d54ae235	564645456	released
40b5da84-5b98-4444-9745-2f1ebe5132e4	TCGA-WT-AB41-01Z-00-DX1.75BDFDF2-CD87-46D1-B32C-725741CB02BE.svs	eba9a37fb14c63c57e45efed0cd0bf3e	953500539	released
e10baff9-64e1-4870-99bd-3935521b535e	TCGA-AN-A0AS-01Z-00-DX1.51E551E9-E5F4-4C94-9B25-71DA41109E92.svs	8c924b6a2b6a1683942c21a45fbb4a1a	439210803	released
fee53d03-efed-47eb-b261-cb5571715795	TCGA-AO-A12B-01Z-00-DX1.B215230B-5FF7-4B0A-9C1E-5F1658534B11.svs	ef88780f7d6be64792ab71678029501e	722809612	released
464dd07a-32ee-4da5-8c60-85c0bbe391aa	TCGA-AO-A0JE-01Z-00-DX1.82D33053-E305-47D8-9B02-B55511EBB06D.svs	d11295906eb995bd8a8612ce10a8ac09	746586716	released
ba28ec65-861d-4dc2-8ee2-8f5c38cb3804	TCGA-LL-A6FQ-01Z-00-DX1.D4FEEC16-FC67-4C4A-A4B1-F8BA34ECBCBD.svs	6284bafac29d50bbfaccce7ce7fd7192	1226267751	released
ee4c4ee9-fe59-44e3-8b77-70dfffada8b0	TCGA-AO-A12G-01Z-00-DX1.1C37E1FE-CF36-4570-A864-3813B8ADBA36.svs	9a0803f6b8ffea07e0f8a2db593b1ac0	446043472	released
5c1216f3-19ec-4d3c-9bb0-9bd740b79f62	TCGA-AR-A1AW-01Z-00-DX1.E527CA46-D83F-4055-8C7E-AEFEF13C1E29.svs	304509e03f26cbecc9aee4ea691c8e5a	975626387	released
e61e6244-5a12-4640-996f-57597d0c452a	TCGA-GM-A2DD-01Z-00-DX1.01332FF3-7488-41B7-A515-7841715DE92B.svs	80a6239cbddce84aad9642e44e608dba	1311239967	released
a7002593-8da9-4d5a-9b66-75a85f3ee466	TCGA-D8-A1JM-01Z-00-DX1.3CD15BC8-08B3-4BEE-9FD7-A8BEED33268E.svs	5f8c6bd8fb1aab3bb01396c42d91271e	1226555149	released
86844d85-1797-4829-b2d7-f04ce84d0173	TCGA-A2-A0CU-01Z-00-DX1.5B77D21C-A497-478B-9752-3730322AD9ED.svs	6cdc0087a4c64c13f12d6eb9df6d0aa1	1833345887	released
8c12f513-cb32-4c96-9308-54e6379f4e10	TCGA-A2-A0EN-01Z-00-DX1.F43A5D17-9267-4963-993A-93AC91BDC031.svs	807811274c187c5f81d347bc4f67c965	945250539	released
1674a7b8-bb1e-4910-b7f1-31e027d8cdd0	TCGA-GM-A3NW-01Z-00-DX1.3B0324F0-4007-4390-AF26-3789A50684E5.svs	187876324bb816237cfcda51957c7e11	1328264647	released
ff1fe2c9-2f02-4a50-a0dc-1509a6b0d7a4	TCGA-D8-A1J8-01Z-00-DX1.EADAB43A-87C6-47FA-9120-25B69E23366D.svs	d2e1345855f1d32261922da42ed4cf01	1494851109	released
71d04401-9aaf-4f80-8948-6b0a67c4c965	TCGA-D8-A1JU-01Z-00-DX1.355D93B4-E69E-417C-B3D1-3E1AAF1E02FE.svs	7cfe4f5432b519f430da80da3e49446d	864250259	released
22a02ba3-c798-4147-92ef-f65099b43005	TCGA-C8-A8HP-01Z-00-DX1.B6EE8271-2E51-4184-9B0C-2ADA69B4A714.svs	1ca1fc09ba9f81341df4e2bee8a82e01	661947211	released
fd80aa45-9ccd-4b62-b5b9-28e476c89dc8	TCGA-BH-A1EN-01Z-00-DX1.F535657F-E2FA-4283-87AE-7DAB663B196B.svs	64f7091c4df40fcb0dfeeaf849ed88e0	1501442289	released
7d0b8ace-0a94-444a-b48e-6cdb4a7665ca	TCGA-A1-A0SM-01Z-00-DX1.AD503DBD-4D93-4476-B467-F091254FDF78.svs	778f18cf9898f6937087d2c52ca7fe2b	837948396	released
ba64e944-edb9-46f9-afe3-8368a44d0f09	TCGA-C8-A1HL-01Z-00-DX1.CC21CAE9-DE48-4ADE-A959-5A99010AAFAC.svs	0a2558c65636d3c51c7af2835ebe19f7	833812653	released
5acee561-9fab-46d5-b0ff-8be3af8ebd75	TCGA-BH-A0DQ-01Z-00-DX1.5A98747C-52D9-45AD-BC84-934A96F069EB.svs	10955c8dd86f0f8d95629a8733b1b4b1	1863343035	released
bccd8a37-1053-462a-a82b-f3ccd0a2ab4d	TCGA-E9-A2JS-01Z-00-DX1.445BA2F8-3A4A-49D2-8D41-4ACFD32F2074.svs	01cff95f0b879639c28325ddee19dbb7	852410247	released
a70ba77f-da3a-4f7b-bbce-dd7f11892c3f	TCGA-BH-A42T-01Z-00-DX1.6E4609B9-BE7E-4CA9-A1C0-A77A7DEFBB2B.svs	c3ee083617c59077a069b4333c3c19e9	1189638951	released
dab8b8a4-84ca-4d1c-873d-66007379f075	TCGA-A7-A26E-01Z-00-DX1.BA4A7E28-0563-4C23-82D0-AB34A2E79AE3.svs	8f7ba74a3685d7fc420a8a50f11f8b89	727414559	released
416e4645-4ef2-4228-8e93-703d138834e4	TCGA-A2-A0SV-01Z-00-DX1.F5645E47-3540-4753-AF5D-F5709BD8DFC1.svs	0af6063ab09eecbd76ecc6896e5a8f88	1495994795	released
8d780eb5-29c7-419a-a7e8-70f5fee50b31	TCGA-A2-A0CO-01Z-00-DX1.B191DADE-7DEA-4575-AED7-1C52BE15B8D5.svs	785da3f7472589bde1c7e6ddc1f62de1	726740017	released
eaf9abed-214b-4933-a4e4-1286b36d5f73	TCGA-D8-A1Y2-01Z-00-DX1.77451A0F-00FD-44A9-A0D0-CB7A39CE74CC.svs	5947fff7ba3002812051840cdd8a7939	1150830107	released
cf21a217-2920-4a14-aa84-477a0823f904	TCGA-AC-A2FF-01Z-00-DX1.012DAC86-E05C-44FA-81C2-FE4C754F409C.svs	7e669f50e5f4e7f12c91d6f9906fdbfb	627191038	released
c9eda175-ef25-49f1-beb1-3a8cb99c1f37	TCGA-E2-A15J-01Z-00-DX1.BF7901D1-30B1-4A76-B0A5-E9B8B36EF4C9.svs	6fc126625c25d2f196f3b80364d65e48	1516174763	released
c1e30ea2-c72f-4935-9dff-756f9795fa45	TCGA-A2-A04X-01Z-00-DX1.E01A4522-67B3-4FEF-BD6B-99DFED9E7C85.svs	19f39635553ae5ff09f5287827dd8a1a	1106696237	released
ce717a46-a25a-42f3-8402-10239838d0c6	TCGA-S3-A6ZH-01Z-00-DX1.E728FF79-4921-436F-BFF5-5B782C0EEB9A.svs	15dbbd40524a3a47a1cd94a21abdf870	446490631	released
035a8ebb-a2c2-41bd-bcb9-8a9f5ac1a8a6	TCGA-E9-A5FK-01Z-00-DX1.3F002C99-B4CA-4068-A816-EAC370A2E8C4.svs	c954a0ce261b9f122929e3eeaedc9344	688025205	released
46264d9c-a3cc-4f9a-bb38-8062836859e4	TCGA-A7-A0DC-01Z-00-DX2.795FD529-D7C2-407D-9E8A-5DCE1EF49029.svs	b49535c005f04b6f9f12368a14fc7d2d	527751361	released
f0fa7d7b-e639-4acb-b2f4-b5009d1e3035	TCGA-A2-A0ER-01Z-00-DX1.18123C1B-A0CC-4957-9373-5FFAB985C2E8.svs	7633f2980fa2ff9f50db1f88d629a024	710031949	released
c2e4fe6d-db89-42df-9594-8ef7a6d11490	TCGA-E2-A1IN-01Z-00-DX1.F63F004F-847D-41B0-BAEF-3189D4965838.svs	2ceeb4cc4177941acc1f75c74a9cfd90	595450873	released
64750d75-af48-416f-802f-78302509dcb8	TCGA-D8-A1XW-01Z-00-DX2.9849E503-BE3E-417C-ABE8-93A39583DDE0.svs	b30aa8abb1464d9e45730f687c2accfb	1840162565	released
1d5164fc-1ee7-42b3-906f-20465385eb7b	TCGA-A7-A4SE-01Z-00-DX1.16BC8401-E40E-4A1A-9BD9-12735C9AE3F6.svs	7a000f8cecab9a4e15ad0ba368ba2546	476065355	released
d2e712b6-a083-484e-bbc5-425c67c0f8c0	TCGA-AN-A0FK-01Z-00-DX1.8966A1D5-CE3A-4B08-A1F6-E613BEB1ABD1.svs	dc8c0a762bfadfe12ae0a9a435a12987	1297449325	released
b9406762-f609-464e-a518-40277ce6bd7f	TCGA-BH-A0B0-01Z-00-DX1.316D35DB-7F13-4AE5-82A7-5716D2519669.svs	349aa347c99f88ba953cfe47371f5c02	886438283	released
b991e35e-920a-497f-a6e8-30fc833d0488	TCGA-A7-A13F-01Z-00-DX1.AB4ADDD3-8E1C-4AB9-813E-D137A2CFB950.svs	3ec745e067d9c652ddcd49d95a2d9f4c	588013275	released
b3f4c01e-4068-45bc-8a7f-e03683f12d42	TCGA-E2-A10E-01Z-00-DX1.C45030A9-CC1A-4BA7-8F62-872619C5AD5E.svs	4ce4a5509952c214fc50e877d58d2827	1605224769	released
c0771f84-757a-417d-8841-73735b256322	TCGA-XX-A899-01Z-00-DX1.08FE27B7-73B8-4CE3-ACF4-0689C81C140B.svs	5fe48e6ea3608a016dc15b8bc76066c9	1392489277	released
9448760c-5002-4fb0-bb7b-9e2d7b3959f1	TCGA-EW-A1PG-01Z-00-DX1.A31B2048-D04D-467C-A9E4-6A63942A58C6.svs	480befa9fe88d16fcfe9b5cec852ea42	1202242871	released
fa83738a-c9f2-433e-9050-54d0e90e3092	TCGA-AR-A0TR-01Z-00-DX1.BBCE653F-7DD0-4830-BAD3-C06207A93853.svs	846f96a23aae57dc3edb771cd44f570a	1506890479	released
bd74ee11-89ac-45f0-8257-a5f37bb14078	TCGA-E9-A1R0-01Z-00-DX1.187C58EA-132E-4B3C-BAD0-7F59101D5C4D.svs	45b2bbe41acb1e5aa7643473e05c116c	668421075	released
9cdff1f4-7124-4870-b748-fa97601122f2	TCGA-AO-A0JL-01Z-00-DX1.473CC200-221A-4777-B19E-ADC41D10FC94.svs	db2076ab9bce67413909de2d847b4862	960616448	released
b75945dc-466b-439e-8edb-0ac9bfcbf873	TCGA-AC-A2BK-01Z-00-DX1.A3A1F275-9CDC-48BA-BB81-BCA6F02ACA94.svs	dc4d9a07abc87de438aadbacd6db514d	244583142	released
0298ba6e-c343-447e-abd6-95c6005d05f5	TCGA-A7-A0CG-01Z-00-DX1.D77019C2-96B1-4EF5-A61E-5F2D5B8D9852.svs	e123cae29e8164a379f0fc6a90a4c0ba	659006807	released
ed2a1195-cf9f-443c-8d44-9966f576608b	TCGA-BH-A0H5-01Z-00-DX1.28F24D4D-EE80-4EDA-BC30-A194E22FD61C.svs	49c8c75531ce83edf509224da6601886	1561531797	released
c6c68d8a-1b0e-4c2c-807a-f7752a02634c	TCGA-EW-A1OX-01Z-00-DX1.9B19CBEE-E592-4A4D-839F-CECDCA20F4B1.svs	0fbbb61f65281fcc5ba2a3dd3b092d35	2410779591	released
